ano,serie,raca_cor,disciplina,value,escola_publica,escola_publica_contagem,regiao,regiao_contagem,sexo,sexo_contagem,escolaridade_agrupado,escolaridade_mae,escolaridade_pai,responsaveis_comparecem_reuniao_pais,quantidade_agrupado,possui_casa_dormitorio,possui_computador,possui_geladeira,possui_tv,possui_automovel,possui_casa_banheiro,possui_freezer,possui_maquina_lavar_roupa,evasao_escolar_ate_final_ano,rede,reprovacao,possui_trabalho_agrupado,possui_trabalho,tempo_lazer_agrupado,tempo_lazer,trabalho_domestico_agrupado,tempo_trabalho_domestico,desempenho_aluno,desempenho_aluno_contagem
2019,5,Branca,MT,B,Sim,1139372,Nordeste,216538,Feminino,0,EB incompleta,69272,69054.0,339546,Sim,111670,429908,887164,434752,501508,656574,850056,1008086,56936,79824,136742,Sim,8578,Não,214866,Não,499684,Proficiente,204916
2019,5,Branca,MT,C,-,0,Centro-Oeste,492022,-,0,EB incompleta,101998,87516.0,625436,Sim,467882,159808,160396,401990,171242,312368,0,0,18246,174012,46000,Sim,4680,Não,262928,Não,210800,Básico,175578
2019,5,Branca,MT,D,-,0,Sudeste,280480,-,0,EB completa,152024,123128.0,0,Sim,498994,66356,36970,235080,65212,109040,0,0,0,0,0,Sim,8243,Não,527854,Não,128562,Insuficiente,74947
2019,5,Branca,MT,E,-,0,Sul,82522,-,0,EB completa,136258,109606.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,5,Branca,MT,F,-,0,-,0,-,0,ES completo,589490,675504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,5,Indígena,MT,*,-,0,-,0,-,0,0,2710,1520.0,1252,0,3048,6906,5044,1926,770,998,1028,570,564,940,450,Sim,294,0,4368,0,3534,-,46
2019,5,Indígena,MT,.,-,0,-,0,-,0,0,2180,1708.0,8832,0,5342,5044,3000,5848,7028,7342,6602,6264,2574,2822,3480,Sim,2142,0,3932,0,6068,-,0
2019,5,Indígena,MT,A,Não,1468,Norte,14034,Masculino,0,EB incompleta,7226,6954.0,11840,Não,2724,46432,3428,4358,49170,3004,29926,16356,93862,77056,80580,Não,16961,Sim,12572,Sim,20672,Avançado,6972
2019,5,Indígena,MT,B,Sim,106026,Nordeste,32338,Feminino,0,EB incompleta,7640,7104.0,32604,Sim,13480,32434,78706,45758,35970,64434,69938,84304,7558,8870,16590,Sim,1464,Não,22292,Não,42426,Proficiente,17161
2019,5,Indígena,MT,C,-,0,Centro-Oeste,39990,-,0,EB incompleta,10416,8956.0,52966,Sim,42628,11274,13656,33638,10120,24252,0,0,2936,17806,6394,Sim,907,Não,21076,Não,19756,Básico,19407
2019,5,Indígena,MT,D,-,0,Sudeste,11718,-,0,EB completa,13624,11126.0,0,Sim,40272,5404,3660,15966,4436,7464,0,0,0,0,0,Sim,1476,Não,43254,Não,15038,Insuficiente,10161
2019,5,Indígena,MT,E,-,0,Sul,9414,-,0,EB completa,10656,9370.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,5,Indígena,MT,F,-,0,-,0,-,0,ES completo,53042,60756.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,5,Parda,MT,*,-,0,-,0,-,0,0,46154,24924.0,18100,0,47660,112776,77094,28180,10096,13884,16484,9394,8586,15308,6042,Sim,3660,0,67904,0,55736,-,628
2019,5,Parda,MT,.,-,0,-,0,-,0,0,37224,26066.0,124324,0,74208,71040,35278,82320,98614,106700,93368,83754,36976,37922,51936,Sim,32913,0,51016,0,87250,-,0
2019,5,Parda,MT,A,Não,22138,Norte,301902,Masculino,0,EB incompleta,110026,111424.0,182208,Não,29828,911068,33528,51120,917564,32092,605344,285400,1782012,1486884,1549094,Não,366883,Sim,202978,Sim,389452,Avançado,153203
2019,5,Parda,MT,B,Sim,1945748,Nordeste,628752,Feminino,0,EB incompleta,129124,118712.0,608090,Sim,230504,605932,1527750,890822,696450,1223902,1252690,1589338,106894,128340,268110,Sim,24941,Não,411916,Não,826992,Proficiente,326461
2019,5,Parda,MT,C,-,0,Centro-Oeste,701114,-,0,EB incompleta,180752,147024.0,1035164,Sim,833294,190992,241378,635898,176580,463028,0,0,33418,299432,92704,Sim,13834,Não,423802,Não,362932,Básico,353039
2019,5,Parda,MT,D,-,0,Sudeste,161738,-,0,EB completa,253470,195164.0,0,Sim,752392,76078,52858,279546,68582,128280,0,0,0,0,0,Sim,24113,Não,810270,Não,245524,Insuficiente,150612
2019,5,Parda,MT,E,-,0,Sul,174380,-,0,EB completa,175054,143954.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,5,Parda,MT,F,-,0,-,0,-,0,ES completo,1036082,1200618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,5,Preta,MT,*,-,0,-,0,-,0,0,9642,4954.0,5162,0,13832,31574,27792,8286,3264,4492,3762,3046,2352,3310,2006,Sim,1296,0,21770,0,15558,-,224
2019,5,Preta,MT,.,-,0,-,0,-,0,0,9816,8288.0,46786,0,29596,27696,14928,32578,38858,40548,36792,33610,12262,12980,16860,Sim,11022,0,19314,0,32408,-,0
2019,5,Preta,MT,A,Não,2132,Norte,45792,Masculino,0,EB incompleta,30782,28230.0,43554,Não,10310,192078,10526,12068,206584,10326,137286,64992,356268,302294,275554,Não,67287,Sim,55994,Sim,87652,Avançado,15145
2019,5,Preta,MT,B,Sim,410456,Nordeste,148724,Feminino,0,EB incompleta,33446,28336.0,119764,Sim,59840,110104,295612,183222,120574,255762,234748,310940,30234,32494,83228,Sim,7007,Não,89778,Não,153204,Proficiente,50262
2019,5,Preta,MT,C,-,0,Centro-Oeste,153458,-,0,EB incompleta,42262,34822.0,197322,Sim,161800,34574,48438,120936,29114,79314,0,0,11472,61510,34940,Sim,3808,Não,73230,Não,67888,Básico,85268
2019,5,Preta,MT,D,-,0,Sudeste,36026,-,0,EB completa,43950,36110.0,0,Sim,137210,16562,15292,55498,14194,22146,0,0,0,0,0,Sim,7056,Não,152502,Não,55878,Insuficiente,55395
2019,5,Preta,MT,E,-,0,Sul,28588,-,0,EB completa,27606,23698.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,5,Preta,MT,F,-,0,-,0,-,0,ES completo,215084,248150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,9,Amarela,LP,*,-,0,-,0,-,0,0,1616,776.0,556,0,3456,13940,1656,2760,568,1656,884,612,156,684,272,0,0,0,1368,0,4808,-,0
2019,9,Amarela,LP,.,-,0,-,0,-,0,0,2148,1656.0,7576,0,5864,6432,3776,5196,6036,7016,6324,6152,5980,5856,6188,0,224572,0,7420,0,9620,-,0
2019,9,Amarela,LP,A,Não,0,Norte,25488,Masculino,0,EB incompleta,19300,21372.0,30696,Não,2072,89192,2760,7016,104956,3088,59096,34176,205516,168884,158404,Não,0,Sim,13504,Não,22084,Avançado,3977
2019,9,Amarela,LP,B,Sim,0,Nordeste,80176,Feminino,0,EB incompleta,23564,23108.0,78748,Sim,17480,77564,181564,102040,83672,132696,158268,183632,10412,13812,42640,Sim,0,Não,28560,Não,76012,Proficiente,16307
2019,9,Amarela,LP,C,-,0,Centro-Oeste,78376,-,0,EB incompleta,29924,23412.0,106996,Sim,91400,26328,29008,74900,21636,61920,0,0,2508,35336,17068,0,0,Não,47272,Não,69248,Básico,26989
2019,9,Amarela,LP,D,-,0,Sudeste,16896,-,0,EB completa,60764,43312.0,0,Sim,104300,11116,5808,32660,7704,18196,0,0,0,0,0,0,0,Não,126448,Não,42800,Insuficiente,8852
2019,9,Amarela,LP,E,-,0,Sul,23636,-,0,EB completa,27728,18896.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2019,9,Amarela,LP,F,-,0,-,0,-,0,ES completo,59528,92040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,9,Branca,LP,*,-,0,-,0,-,0,0,16356,9096.0,3556,0,26372,97800,12000,20424,4896,13128,6136,4024,1192,5576,1560,0,0,0,8932,0,37548,-,0
2019,9,Branca,LP,.,-,0,-,0,-,0,0,18132,12328.0,47340,0,39944,43388,25252,34060,38008,45040,38384,37908,52756,51776,53804,0,2178656,0,59236,0,76968,-,0
2019,9,Branca,LP,A,Não,0,Norte,132896,Masculino,0,EB incompleta,148904,172380.0,280168,Não,8696,631968,13148,48964,681184,17536,360784,184668,2046664,1692948,1680564,Não,0,Sim,76904,Não,213748,Avançado,62827
2019,9,Branca,LP,B,Sim,0,Nordeste,383288,Feminino,0,EB incompleta,197980,209656.0,733336,Sim,130032,887764,1742484,805848,1002740,1190868,1773352,1952056,64472,116712,325684,Sim,0,Não,213632,Não,791880,Proficiente,194762
2019,9,Branca,LP,C,-,0,Centro-Oeste,949800,-,0,EB incompleta,276496,240928.0,1114256,Sim,859548,366524,329228,787720,341180,672468,0,0,13572,311644,117044,0,0,Não,456844,Não,700644,Básico,226832
2019,9,Branca,LP,D,-,0,Sudeste,560028,-,0,EB completa,642128,512692.0,0,Sim,1114064,151212,56544,481640,110648,239616,0,0,0,0,0,0,0,Não,1363108,Não,357868,Insuficiente,60090
2019,9,Branca,LP,E,-,0,Sul,152644,-,0,EB completa,354796,245808.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2019,9,Branca,LP,F,-,0,-,0,-,0,ES completo,523864,775768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,9,Indígena,LP,*,-,0,-,0,-,0,0,1136,612.0,456,0,2696,11776,1488,2204,408,1424,692,528,108,416,284,0,0,0,1060,0,3712,-,0
2019,9,Indígena,LP,.,-,0,-,0,-,0,0,1664,1236.0,6484,0,4840,5632,3284,4304,5244,5772,5096,5204,4668,4896,4920,0,159984,0,6156,0,7876,-,0
2019,9,Indígena,LP,A,Não,0,Norte,23288,Masculino,0,EB incompleta,15148,16184.0,20548,Não,2548,68432,4616,7144,82184,3704,45356,28140,145188,124212,108004,Não,0,Sim,12460,Não,16496,Avançado,1682
2019,9,Indígena,LP,B,Sim,0,Nordeste,54608,Feminino,0,EB incompleta,17460,17008.0,55800,Sim,14720,49868,125616,72916,53676,97820,108840,126112,7880,9164,33184,Sim,0,Não,23044,Não,55584,Proficiente,10258
2019,9,Indígena,LP,C,-,0,Centro-Oeste,53920,-,0,EB incompleta,22732,18304.0,76696,Sim,64204,16760,20392,50716,13228,40380,0,0,2140,21296,13592,0,0,Não,34264,Não,46648,Básico,20846
2019,9,Indígena,LP,D,-,0,Sudeste,13968,-,0,EB completa,41064,30800.0,0,Sim,70976,7516,4588,22700,5244,10884,0,0,0,0,0,0,0,Não,83000,Não,29668,Insuficiente,7199
2019,9,Indígena,LP,E,-,0,Sul,14200,-,0,EB completa,17708,12932.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2019,9,Indígena,LP,F,-,0,-,0,-,0,ES completo,43072,62908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,9,Parda,LP,*,-,0,-,0,-,0,0,22952,11784.0,5652,0,49448,226488,22216,36412,6416,22088,11068,7004,1992,7824,2980,0,0,0,17132,0,69896,-,0
2019,9,Parda,LP,.,-,0,-,0,-,0,0,33676,21080.0,94424,0,73304,81072,44164,61296,74252,87924,75692,74076,85808,85240,89400,0,3422960,0,102672,0,131036,-,0
2019,9,Parda,LP,A,Não,0,Norte,482812,Masculino,0,EB incompleta,294480,335520.0,368004,Não,21684,1456712,40536,101828,1688132,39980,960232,542952,3175224,2753924,2497180,Não,0,Sim,198812,Não,337816,Avançado,58858
2019,9,Parda,LP,B,Sim,0,Nordeste,1137820,Feminino,0,EB incompleta,367984,354848.0,1169208,Sim,275080,1151572,2825780,1613444,1261132,2135212,2375968,2798928,132304,148008,607356,Sim,0,Não,462408,Não,1222244,Proficiente,248095
2019,9,Parda,LP,C,-,0,Centro-Oeste,1204944,-,0,EB incompleta,457272,366084.0,1785672,Sim,1443220,370024,418200,1128468,299588,903424,0,0,27632,427964,226044,0,0,Não,774652,Não,1062920,Básico,427377
2019,9,Parda,LP,D,-,0,Sudeste,283532,-,0,EB completa,922968,672020.0,0,Sim,1560224,137092,72064,481512,93440,234332,0,0,0,0,0,0,0,Não,1867284,Não,599048,Insuficiente,121249
2019,9,Parda,LP,E,-,0,Sul,313852,-,0,EB completa,380948,247844.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2019,9,Parda,LP,F,-,0,-,0,-,0,ES completo,942680,1413780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,9,Preta,LP,*,-,0,-,0,-,0,0,7380,3384.0,2004,0,16420,72292,8192,12300,2188,7640,3692,2780,684,2552,1140,0,0,0,6284,0,21776,-,0
2019,9,Preta,LP,.,-,0,-,0,-,0,0,11120,8900.0,39480,0,29476,32408,18692,25792,30628,35940,32056,30464,29000,29092,30008,0,948228,0,36452,0,48524,-,0
2019,9,Preta,LP,A,Não,0,Norte,77728,Masculino,0,EB incompleta,83844,92688.0,111640,Não,8240,396008,11732,26164,503596,13120,272960,144584,864184,751980,612756,Não,0,Sim,61184,Não,99520,Avançado,11064
2019,9,Preta,LP,B,Sim,0,Nordeste,321976,Feminino,0,EB incompleta,98988,93488.0,329720,Sim,89724,311592,763220,423244,316288,605116,639520,770400,44312,45404,210872,Sim,0,Não,124984,Não,334004,Proficiente,55622
2019,9,Preta,LP,C,-,0,Centro-Oeste,407536,-,0,EB incompleta,128940,100776.0,465384,Sim,404048,97788,121820,318816,71172,229760,0,0,10048,119200,93452,0,0,Não,191476,Não,276892,Básico,121380
2019,9,Preta,LP,D,-,0,Sudeste,65364,-,0,EB completa,250508,177372.0,0,Sim,400320,38140,24572,141912,24356,56652,0,0,0,0,0,0,0,Não,527848,Não,167512,Insuficiente,48921
2019,9,Preta,LP,E,-,0,Sul,75624,-,0,EB completa,95948,60028.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2019,9,Preta,LP,F,-,0,-,0,-,0,ES completo,271500,411592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,9,Amarela,MT,*,-,0,-,0,-,0,0,1616,776.0,556,0,3456,13940,1656,2760,568,1656,884,612,156,684,272,0,0,0,1368,0,4808,-,0
2019,9,Amarela,MT,.,-,0,-,0,-,0,0,2148,1656.0,7576,0,5864,6432,3776,5196,6036,7016,6324,6152,5980,5856,6188,0,224572,0,7420,0,9620,-,0
2019,9,Amarela,MT,A,Não,0,Norte,25488,Masculino,0,EB incompleta,19300,21372.0,30696,Não,2072,89192,2760,7016,104956,3088,59096,34176,205516,168884,158404,Não,0,Sim,13504,Não,22084,Avançado,1384
2019,9,Amarela,MT,B,Sim,0,Nordeste,80176,Feminino,0,EB incompleta,23564,23108.0,78748,Sim,17480,77564,181564,102040,83672,132696,158268,183632,10412,13812,42640,Sim,0,Não,28560,Não,76012,Proficiente,8637
2019,9,Amarela,MT,C,-,0,Centro-Oeste,78376,-,0,EB incompleta,29924,23412.0,106996,Sim,91400,26328,29008,74900,21636,61920,0,0,2508,35336,17068,0,0,Não,47272,Não,69248,Básico,30507
2019,9,Amarela,MT,D,-,0,Sudeste,16896,-,0,EB completa,60764,43312.0,0,Sim,104300,11116,5808,32660,7704,18196,0,0,0,0,0,0,0,Não,126448,Não,42800,Insuficiente,15597
2019,9,Amarela,MT,E,-,0,Sul,23636,-,0,EB completa,27728,18896.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2019,9,Amarela,MT,F,-,0,-,0,-,0,ES completo,59528,92040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,9,Branca,MT,*,-,0,-,0,-,0,0,16356,9096.0,3556,0,26372,97800,12000,20424,4896,13128,6136,4024,1192,5576,1560,0,0,0,8932,0,37548,-,0
2019,9,Branca,MT,.,-,0,-,0,-,0,0,18132,12328.0,47340,0,39944,43388,25252,34060,38008,45040,38384,37908,52756,51776,53804,0,2178656,0,59236,0,76968,-,0
2019,9,Branca,MT,A,Não,0,Norte,132896,Masculino,0,EB incompleta,148904,172380.0,280168,Não,8696,631968,13148,48964,681184,17536,360784,184668,2046664,1692948,1680564,Não,0,Sim,76904,Não,213748,Avançado,23024
2019,9,Branca,MT,B,Sim,0,Nordeste,383288,Feminino,0,EB incompleta,197980,209656.0,733336,Sim,130032,887764,1742484,805848,1002740,1190868,1773352,1952056,64472,116712,325684,Sim,0,Não,213632,Não,791880,Proficiente,124857
2019,9,Branca,MT,C,-,0,Centro-Oeste,949800,-,0,EB incompleta,276496,240928.0,1114256,Sim,859548,366524,329228,787720,341180,672468,0,0,13572,311644,117044,0,0,Não,456844,Não,700644,Básico,290650
2019,9,Branca,MT,D,-,0,Sudeste,560028,-,0,EB completa,642128,512692.0,0,Sim,1114064,151212,56544,481640,110648,239616,0,0,0,0,0,0,0,Não,1363108,Não,357868,Insuficiente,105980
2019,9,Branca,MT,E,-,0,Sul,152644,-,0,EB completa,354796,245808.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2019,9,Branca,MT,F,-,0,-,0,-,0,ES completo,523864,775768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,9,Indígena,MT,*,-,0,-,0,-,0,0,1136,612.0,456,0,2696,11776,1488,2204,408,1424,692,528,108,416,284,0,0,0,1060,0,3712,-,0
2019,9,Indígena,MT,.,-,0,-,0,-,0,0,1664,1236.0,6484,0,4840,5632,3284,4304,5244,5772,5096,5204,4668,4896,4920,0,159984,0,6156,0,7876,-,0
2019,9,Indígena,MT,A,Não,0,Norte,23288,Masculino,0,EB incompleta,15148,16184.0,20548,Não,2548,68432,4616,7144,82184,3704,45356,28140,145188,124212,108004,Não,0,Sim,12460,Não,16496,Avançado,490
2019,9,Indígena,MT,B,Sim,0,Nordeste,54608,Feminino,0,EB incompleta,17460,17008.0,55800,Sim,14720,49868,125616,72916,53676,97820,108840,126112,7880,9164,33184,Sim,0,Não,23044,Não,55584,Proficiente,4920
2019,9,Indígena,MT,C,-,0,Centro-Oeste,53920,-,0,EB incompleta,22732,18304.0,76696,Sim,64204,16760,20392,50716,13228,40380,0,0,2140,21296,13592,0,0,Não,34264,Não,46648,Básico,22029
2019,9,Indígena,MT,D,-,0,Sudeste,13968,-,0,EB completa,41064,30800.0,0,Sim,70976,7516,4588,22700,5244,10884,0,0,0,0,0,0,0,Não,83000,Não,29668,Insuficiente,12546
2019,9,Indígena,MT,E,-,0,Sul,14200,-,0,EB completa,17708,12932.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2019,9,Indígena,MT,F,-,0,-,0,-,0,ES completo,43072,62908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,9,Parda,MT,*,-,0,-,0,-,0,0,22952,11784.0,5652,0,49448,226488,22216,36412,6416,22088,11068,7004,1992,7824,2980,0,0,0,17132,0,69896,-,0
2019,9,Parda,MT,.,-,0,-,0,-,0,0,33676,21080.0,94424,0,73304,81072,44164,61296,74252,87924,75692,74076,85808,85240,89400,0,3422960,0,102672,0,131036,-,0
2019,9,Parda,MT,A,Não,0,Norte,482812,Masculino,0,EB incompleta,294480,335520.0,368004,Não,21684,1456712,40536,101828,1688132,39980,960232,542952,3175224,2753924,2497180,Não,0,Sim,198812,Não,337816,Avançado,20580
2019,9,Parda,MT,B,Sim,0,Nordeste,1137820,Feminino,0,EB incompleta,367984,354848.0,1169208,Sim,275080,1151572,2825780,1613444,1261132,2135212,2375968,2798928,132304,148008,607356,Sim,0,Não,462408,Não,1222244,Proficiente,136688
2019,9,Parda,MT,C,-,0,Centro-Oeste,1204944,-,0,EB incompleta,457272,366084.0,1785672,Sim,1443220,370024,418200,1128468,299588,903424,0,0,27632,427964,226044,0,0,Não,774652,Não,1062920,Básico,476505
2019,9,Parda,MT,D,-,0,Sudeste,283532,-,0,EB completa,922968,672020.0,0,Sim,1560224,137092,72064,481512,93440,234332,0,0,0,0,0,0,0,Não,1867284,Não,599048,Insuficiente,221806
2019,9,Parda,MT,E,-,0,Sul,313852,-,0,EB completa,380948,247844.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2019,9,Parda,MT,F,-,0,-,0,-,0,ES completo,942680,1413780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,9,Preta,MT,*,-,0,-,0,-,0,0,7380,3384.0,2004,0,16420,72292,8192,12300,2188,7640,3692,2780,684,2552,1140,0,0,0,6284,0,21776,-,0
2019,9,Preta,MT,.,-,0,-,0,-,0,0,11120,8900.0,39480,0,29476,32408,18692,25792,30628,35940,32056,30464,29000,29092,30008,0,948228,0,36452,0,48524,-,0
2019,9,Preta,MT,A,Não,0,Norte,77728,Masculino,0,EB incompleta,83844,92688.0,111640,Não,8240,396008,11732,26164,503596,13120,272960,144584,864184,751980,612756,Não,0,Sim,61184,Não,99520,Avançado,2890
2019,9,Preta,MT,B,Sim,0,Nordeste,321976,Feminino,0,EB incompleta,98988,93488.0,329720,Sim,89724,311592,763220,423244,316288,605116,639520,770400,44312,45404,210872,Sim,0,Não,124984,Não,334004,Proficiente,26832
2019,9,Preta,MT,C,-,0,Centro-Oeste,407536,-,0,EB incompleta,128940,100776.0,465384,Sim,404048,97788,121820,318816,71172,229760,0,0,10048,119200,93452,0,0,Não,191476,Não,276892,Básico,127259
2019,9,Preta,MT,D,-,0,Sudeste,65364,-,0,EB completa,250508,177372.0,0,Sim,400320,38140,24572,141912,24356,56652,0,0,0,0,0,0,0,Não,527848,Não,167512,Insuficiente,80006
2019,9,Preta,MT,E,-,0,Sul,75624,-,0,EB completa,95948,60028.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2019,9,Preta,MT,F,-,0,-,0,-,0,ES completo,271500,411592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,12,Amarela,LP,*,-,0,-,0,-,38303,0,116,67.0,45,0,427,2249,136,325,66,230,91,54,0,69,0,109,0,645,18,96,37,-,5
2019,12,Amarela,LP,.,-,0,-,0,-,0,0,210,212.0,872,0,877,881,559,704,826,986,785,798,0,1422,0,1179,0,1384,909,894,943,-,0
2019,12,Amarela,LP,A,Não,770,Norte,4397,Masculino,0,EB incompleta,5521,6254.0,8505,Não,343,15751,489,1870,19505,564,14137,9122,Não,19960,Sim,2314,Não,3147,34144,29787,26240,Avançado,301
2019,12,Amarela,LP,B,Sim,37533,Nordeste,14270,Feminino,0,EB incompleta,5173,5075.0,14370,Sim,3375,14019,33109,20678,13931,23730,23290,28329,Sim,1986,Não,5818,Não,10841,2505,2079,8133,Proficiente,11292
2019,12,Amarela,LP,C,-,0,Centro-Oeste,13975,-,0,EB incompleta,5396,4424.0,14511,Sim,16291,3915,3409,10540,3083,10061,0,0,0,1723,Não,9622,Não,12101,727,5447,2950,Básico,14002
2019,12,Amarela,LP,D,-,0,Sudeste,2058,-,0,EB completa,11980,9143.0,0,Sim,16990,1488,601,4186,892,2732,0,0,0,13143,Não,19261,Não,10185,0,0,0,Insuficiente,12703
2019,12,Amarela,LP,E,-,0,Sul,3603,-,0,EB completa,4522,2722.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2019,12,Amarela,LP,F,-,0,-,0,-,0,ES completo,5385,10406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,12,Branca,LP,*,-,0,-,0,-,410036,0,1218,685.0,344,0,3179,14840,1145,2800,647,1972,821,471,0,489,0,825,0,4927,116,924,198,-,116
2019,12,Branca,LP,.,-,0,-,0,-,0,0,1908,1918.0,6743,0,6848,7368,4641,5817,6440,7373,6300,6326,0,12490,0,10682,0,12802,9164,8978,9170,-,0
2019,12,Branca,LP,A,Não,12960,Norte,20676,Masculino,0,EB incompleta,43753,50091.0,89672,Não,1612,110227,2048,12252,135120,3270,90831,49329,Não,208928,Sim,15820,Não,38399,379437,314814,315783,Avançado,6640
2019,12,Branca,LP,B,Sim,397076,Nordeste,69618,Feminino,0,EB incompleta,48420,52488.0,152189,Sim,27039,185394,346691,176168,191934,226461,312084,353910,Sim,17653,Não,52109,Não,131757,17367,24600,64529,Proficiente,170954
2019,12,Branca,LP,C,-,0,Centro-Oeste,204964,-,0,EB incompleta,58288,53401.0,161088,Sim,168787,66864,48622,136229,59700,126591,0,0,0,15733,Não,104697,Não,134118,3952,60720,20356,Básico,136225
2019,12,Branca,LP,D,-,0,Sudeste,89261,-,0,EB completa,143737,121961.0,0,Sim,202571,25343,6889,76770,16195,44369,0,0,0,154743,Não,225903,Não,88033,0,0,0,Insuficiente,96101
2019,12,Branca,LP,E,-,0,Sul,25517,-,0,EB completa,69116,45731.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2019,12,Branca,LP,F,-,0,-,0,-,0,ES completo,43596,83761.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,12,Indígena,LP,*,-,0,-,0,-,19257,0,73,41.0,42,0,273,1417,137,217,43,136,57,43,0,41,0,120,0,388,8,34,20,-,3
2019,12,Indígena,LP,.,-,0,-,0,-,0,0,157,166.0,831,0,685,785,492,593,783,842,684,717,0,1073,0,850,0,985,578,579,586,-,0
2019,12,Indígena,LP,A,Não,146,Norte,4058,Masculino,0,EB incompleta,2960,3233.0,3679,Não,485,9039,938,1449,11336,820,7825,5406,Não,8949,Sim,2040,Não,1957,16365,15958,11694,Avançado,50
2019,12,Indígena,LP,B,Sim,19111,Nordeste,6551,Feminino,0,EB incompleta,2769,2620.0,7128,Sim,2283,5776,15583,10220,5580,12260,10691,13091,Sim,1191,Não,3479,Não,5792,1754,822,5100,Proficiente,3565
2019,12,Indígena,LP,C,-,0,Centro-Oeste,6418,-,0,EB incompleta,2647,2273.0,7577,Sim,7636,1620,1712,4870,1090,4192,0,0,0,1091,Não,4503,Não,5515,552,1864,1857,Básico,6814
2019,12,Indígena,LP,D,-,0,Sudeste,872,-,0,EB completa,5440,4173.0,0,Sim,7895,620,395,1908,425,1007,0,0,0,6912,Não,8265,Não,4620,0,0,0,Insuficiente,8825
2019,12,Indígena,LP,E,-,0,Sul,1358,-,0,EB completa,1964,1283.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2019,12,Indígena,LP,F,-,0,-,0,-,0,ES completo,3247,5468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2019,12,Parda,LP,*,-,0,-,0,-,631766,0,1864,954.0,705,0,6362,38212,2194,5325,795,3555,1380,848,0,848,0,1849,0,10040,324,1267,447,-,138
2019,12,Parda,LP,.,-,0,-,0,-,0,0,3661,3480.0,15343,0,13634,15137,8562,10935,13820,15316,13143,13236,0,23660,0,19104,0,22223,14718,14452,15174,-,0
2019,12,Parda,LP,A,Não,9791,Norte,91104,Masculino,0,EB incompleta,94378,107493.0,113926,Não,4356,272678,7366,27107,341474,8844,241974,152659,Não,327232,Sim,39000,Não,53176,561257,517890,435501,Avançado,4738
